OSM_ID,Street_Name,Latitude,Longitude
47711603,105682 Street,-29.7192868,30.9811381
47711528,105683 Street,-29.7195068,30.9812314
47710941,105684 Street,-29.7199586,30.9813053
47710943,105685 Street,-29.7207658,30.9816712
47712193,105686 Street,-29.7205002,30.9817368
47710942,105689 Street,-29.7215149,30.9814106
47710944,105690 Street,-29.7216554,30.9816661
47710940,105691 Street,-29.7222321,30.9814501
47710945,105692 Street,-29.7222522,30.9815724
47712192,105693 Street,-29.7224221,30.9822309
47712194,105694 Street,-29.7225439,30.9818172
47712199,105695 Street,-29.7219568,30.9829805
47712196,105696 Street,-29.7217611,30.9827505
47712195,105697 Street,-29.7215055,30.9827431
44070046,10570 Street,-30.0773487,30.8417488
47711492,105710 Street,-29.7215828,30.9791121
47711498,105711 Street,-29.7214004,30.9791204
47711394,105712 Street,-29.7207904,30.9795488
47711505,105713 Street,-29.7213431,30.9798818
47711499,105714 Street,-29.7216139,30.979634
43911209,105715 Street,-29.7218362,30.979811
803536420,105716 Street,-29.7228633,30.9808444
47711501,105719 Street,-29.7217734,30.9803036
44070030,10572 Street,-30.0765637,30.8415722
47711604,105720 Street,-29.7192978,30.980687
47711406,105721 Street,-29.7209785,30.9804649
47711500,105722 Street,-29.7212672,30.9802624
47711511,105723 Street,-29.7211555,30.9805733
47711495,105724 Street,-29.7211214,30.9801241
47711509,105725 Street,-29.720926,30.9802156
47711391,105726 Street,-29.7206563,30.9804093
47711570,105727 Street,-29.7203029,30.9806891
47711584,105728 Street,-29.719623,30.9804157
47711567,105729 Street,-29.7201243,30.9802683
44070039,10573 Street,-30.0758779,30.8386905
47711574,105730 Street,-29.7201839,30.9798069
47711575,105731 Street,-29.7203656,30.9798122
47711393,105732 Street,-29.7206921,30.9798125
47711503,105733 Street,-29.7208682,30.9791462
47711403,105734 Street,-29.720466,30.9791242
43911126,105738 Street,-29.7208391,30.9779726
47711374,105739 Street,-29.7207604,30.9787408
44070037,10574 Street,-30.0745661,30.8393308
47711513,105740 Street,-29.7205366,30.9786132
47711525,105741 Street,-29.7198771,30.9787152
47711565,105742 Street,-29.7201195,30.9792921
47711523,105743 Street,-29.7194711,30.9794901
47711514,105744 Street,-29.7196576,30.9787462
47711529,105745 Street,-29.7194205,30.9797507
47711517,105746 Street,-29.7193683,30.978892
47711595,105747 Street,-29.7191603,30.9791508
47711521,105748 Street,-29.719383,30.9802734
47711591,105749 Street,-29.7192375,30.9799456
44070038,10575 Street,-30.0785371,30.841894
47711592,105750 Street,-29.7190518,30.9798384
47711585,105751 Street,-29.7188395,30.9800328
47711589,105752 Street,-29.7188824,30.9790741
47711520,105753 Street,-29.7189023,30.978543
47711562,105754 Street,-29.7191967,30.9783328
47711526,105755 Street,-29.7194412,30.9782778
47711547,105756 Street,-29.7198462,30.9779857
47711515,105757 Street,-29.7194093,30.9784927
47712197,105758 Street,-29.7209615,30.9822673
44070036,10576 Street,-30.0792302,30.8401807
47711004,105763 Street,-29.7180095,30.9790988
47710973,105764 Street,-29.7179443,30.9803875
47712121,105765 Street,-29.7178089,30.9805024
47712111,105766 Street,-29.7174128,30.9802817
47712110,105767 Street,-29.7172245,30.980257
47712119,105768 Street,-29.7174189,30.9796821
47712117,105769 Street,-29.7176308,30.9796803
44070034,10577 Street,-30.0773097,30.8418491
47710964,105770 Street,-29.7180929,30.9793305
47712114,105771 Street,-29.717723,30.9792419
47712120,105772 Street,-29.7177576,30.9790988
47712078,105773 Street,-29.717573,30.9788047
47712081,105774 Street,-29.7175068,30.9789546
47711003,105775 Street,-29.7180108,30.9788671
